ID; COMPRAS ACUMULADAS ;MESES CUMPLIENDO VENTAS;ESTADO CIVIL;SEXO;Ubicaci—n geogr‡fica
4197; $ 399.126.350 ;2;SOLTERO;MASCULINO;Oeste
4198; $ 577.626.050 ;2;SOLTERO;MASCULINO;Oeste
4199; $ 334.705.500 ;0;SOLTERO;MASCULINO;Oeste
4200; $ 514.565.100 ;5;SOLTERO;MASCULINO;Oeste
4201; $ 332.486.950 ;2;SOLTERO;MASCULINO;Oeste
4202; $ 722.524.500 ;3;SOLTERO;MASCULINO;Oeste
4203; $ 312.794.450 ;6;SOLTERO;MASCULINO;Oeste
4204; $ 845.127.900 ;1;SOLTERO;MASCULINO;Oeste
4205; $ 481.219.350 ;1;SOLTERO;MASCULINO;Oeste
4206; $ 645.359.300 ;4;SOLTERO;MASCULINO;Oeste
4207; $ 220.946.300 ;3;SOLTERO;MASCULINO;Oeste
4208; $ 837.443.550 ;5;SOLTERO;MASCULINO;Oeste
4209; $ 897.282.150 ;5;SOLTERO;MASCULINO;Oeste
4210; $ 359.991.000 ;2;SOLTERO;MASCULINO;Oeste
4211; $ 366.787.800 ;4;SOLTERO;MASCULINO;Oeste
4212; $ 249.779.150 ;2;SOLTERO;MASCULINO;Oeste
4213; $ 274.891.550 ;4;SOLTERO;MASCULINO;Oeste
4214; $ 619.451.750 ;2;SOLTERO;MASCULINO;Oeste
4215; $ 1.032.238.050 ;6;SOLTERO;MASCULINO;Oeste
4216; $ 139.502.450 ;0;SOLTERO;MASCULINO;Oeste
4217; $ 359.000.800 ;3;SOLTERO;MASCULINO;Oeste
4218; $ 473.163.250 ;6;SOLTERO;MASCULINO;Oeste
4219; $ 331.507.450 ;5;SOLTERO;MASCULINO;Oeste
4220; $ 176.564.400 ;4;SOLTERO;MASCULINO;Oeste
4221; $ 408.356.750 ;5;SOLTERO;MASCULINO;Oeste
4222; $ 247.982.400 ;3;SOLTERO;MASCULINO;Oeste
4223; $ 297.232.700 ;4;SOLTERO;MASCULINO;Oeste
4224; $ 528.074.300 ;2;SOLTERO;MASCULINO;Oeste
4225; $ 366.769.150 ;4;SOLTERO;MASCULINO;Oeste
4226; $ 160.863.350 ;2;SOLTERO;MASCULINO;Oeste
4227; $ 345.057.150 ;9;SOLTERO;MASCULINO;Oeste
4228; $ 474.220.850 ;9;SOLTERO;MASCULINO;Oeste
4229; $ 427.599.850 ;9;SOLTERO;MASCULINO;Oeste
4230; $ 423.066.400 ;9;SOLTERO;MASCULINO;Oeste
4231; $ 276.268.100 ;7;SOLTERO;MASCULINO;Oeste
4232; $ 1.177.188.350 ;7;SOLTERO;MASCULINO;Oeste
4233; $ 247.075.700 ;6;SOLTERO;MASCULINO;Oeste
4234; $ 490.013.850 ;8;SOLTERO;MASCULINO;Oeste
4235; $ 401.915.500 ;9;SOLTERO;MASCULINO;Oeste
4236; $ 289.098.500 ;8;SOLTERO;MASCULINO;Oeste
4237; $ 272.349.350 ;7;SOLTERO;MASCULINO;Oeste
4238; $ 356.115.200 ;9;SOLTERO;MASCULINO;Oeste
4239; $ 368.476.900 ;9;SOLTERO;MASCULINO;Oeste
4240; $ 332.004.600 ;9;SOLTERO;MASCULINO;Oeste
4241; $ 288.711.100 ;8;SOLTERO;MASCULINO;Oeste
4242; $ 260.880.400 ;7;SOLTERO;MASCULINO;Oeste
4243; $ 371.440.250 ;9;SOLTERO;MASCULINO;Oeste
4244; $ 370.855.700 ;8;SOLTERO;MASCULINO;Oeste
4245; $ 367.611.600 ;9;SOLTERO;MASCULINO;Oeste
4246; $ 186.586.950 ;9;SOLTERO;MASCULINO;Oeste
4247; $ 337.908.950 ;8;SOLTERO;MASCULINO;Oeste
4248; $ 232.754.900 ;9;SOLTERO;MASCULINO;Oeste
4249; $ 288.695.000 ;7;SOLTERO;MASCULINO;Oeste
4250; $ 358.270.550 ;8;SOLTERO;MASCULINO;Oeste
4251; $ 275.580.200 ;6;SOLTERO;MASCULINO;Oeste
4252; $ 195.029.600 ;8;SOLTERO;MASCULINO;Oeste
4253; $ 411.180.300 ;9;SOLTERO;MASCULINO;Oeste
4254; $ 267.035.700 ;8;SOLTERO;MASCULINO;Oeste
4255; $ 362.909.450 ;7;SOLTERO;MASCULINO;Oeste
4256; $ 348.506.300 ;7;SOLTERO;MASCULINO;Oeste
4257; $ 401.535.250 ;9;SOLTERO;MASCULINO;Oeste
4258; $ 325.940.950 ;8;SOLTERO;MASCULINO;Oeste
4259; $ 366.979.800 ;8;SOLTERO;MASCULINO;Oeste
4260; $ 326.019.100 ;7;SOLTERO;MASCULINO;Oeste
4261; $ 324.104.450 ;7;SOLTERO;MASCULINO;Oeste
4262; $ 279.714.200 ;9;SOLTERO;MASCULINO;Oeste
4263; $ 242.359.750 ;7;SOLTERO;MASCULINO;Oeste
4264; $ 253.591.800 ;8;SOLTERO;MASCULINO;Oeste
4265; $ 723.417.800 ;7;SOLTERO;MASCULINO;Oeste
4266; $ 468.484.650 ;7;SOLTERO;MASCULINO;Oeste
4267; $ 406.539.350 ;8;SOLTERO;MASCULINO;Oeste
4268; $ 348.501.950 ;9;SOLTERO;MASCULINO;Oeste
4269; $ 424.651.700 ;8;SOLTERO;MASCULINO;Oeste
4270; $ 326.554.350 ;7;SOLTERO;MASCULINO;Oeste
4271; $ 76.709.150 ;2;SOLTERO;MASCULINO;Oeste
4272; $ 195.289.800 ;5;SOLTERO;MASCULINO;Oeste
4273; $ 264.481.750 ;9;SOLTERO;MASCULINO;Oeste
4274; $ 266.829.750 ;9;SOLTERO;MASCULINO;Oeste
4275; $ 238.800.800 ;8;SOLTERO;MASCULINO;Oeste
4276; $ 167.970.600 ;7;SOLTERO;MASCULINO;Oeste
4277; $ 386.621.150 ;6;SOLTERO;MASCULINO;Oeste
4278; $ 485.346.200 ;6;SOLTERO;MASCULINO;Oeste
4279; $ 409.661.700 ;7;SOLTERO;MASCULINO;Oeste
4280; $ 412.432.150 ;8;SOLTERO;MASCULINO;Oeste
4281; $ 366.484.150 ;8;SOLTERO;MASCULINO;Oeste
4282; $ 199.734.450 ;4;SOLTERO;MASCULINO;Oeste
4283; $ 376.834.650 ;9;SOLTERO;MASCULINO;Oeste
4284; $ 265.900.750 ;7;SOLTERO;MASCULINO;Oeste
4285; $ 389.591.300 ;9;SOLTERO;MASCULINO;Oeste
4286; $ 198.585.450 ;8;SOLTERO;MASCULINO;Oeste
4287; $ 153.390.000 ;6;SOLTERO;MASCULINO;Oeste
4288; $ 584.974.400 ;9;SOLTERO;MASCULINO;Oeste
4289; $ 784.946.800 ;5;SOLTERO;MASCULINO;Oeste
4290; $ 328.108.150 ;9;SOLTERO;MASCULINO;Oeste
4291; $ 222.070.500 ;3;SOLTERO;MASCULINO;Oeste
4292; $ 875.134.200 ;3;SOLTERO;MASCULINO;Oeste
4293; $ 197.371.800 ;2;SOLTERO;MASCULINO;Oeste
4294; $ 350.675.900 ;9;SOLTERO;MASCULINO;Oeste
4295; $ 125.380.450 ;3;SOLTERO;MASCULINO;Oeste
4296; $ 209.517.650 ;3;SOLTERO;MASCULINO;Oeste
4297; $ 752.471.700 ;0;SOLTERO;MASCULINO;Oeste
4298; $ 93.316.900 ;3;SOLTERO;MASCULINO;Oeste
4299; $ 104.921.650 ;3;SOLTERO;MASCULINO;Oeste
4300; $ 579.796.250 ;5;SOLTERO;MASCULINO;Oeste
4301; $ 172.698.000 ;5;SOLTERO;MASCULINO;Oeste
4302; $ 221.599.250 ;6;SOLTERO;MASCULINO;Oeste
4303; $ 570.533.600 ;2;SOLTERO;MASCULINO;Oeste
4304; $ 479.470.950 ;4;SOLTERO;MASCULINO;Oeste
4305; $ 961.721.750 ;7;SOLTERO;MASCULINO;Oeste
4306; $ 1.651.700.900 ;3;SOLTERO;MASCULINO;Oeste
4307; $ 834.676.400 ;8;SOLTERO;MASCULINO;Oeste
4308; $ 196.089.950 ;3;SOLTERO;MASCULINO;Oeste
4309; $ 550.056.050 ;1;SOLTERO;MASCULINO;Oeste
4310; $ 401.870.050 ;4;SOLTERO;MASCULINO;Oeste
4311; $ 288.097.800 ;7;SOLTERO;MASCULINO;Oeste
4312; $ 1.203.756.000 ;4;SOLTERO;MASCULINO;Oeste
4313; $ 281.440.950 ;3;SOLTERO;MASCULINO;Oeste
4314; $ 483.374.800 ;0;SOLTERO;MASCULINO;Oeste
4315; $ 438.317.000 ;4;SOLTERO;MASCULINO;Oeste
4316; $ 186.962.450 ;3;SOLTERO;MASCULINO;Oeste
4317; $ 876.823.700 ;7;SOLTERO;MASCULINO;Oeste
4318; $ 149.297.100 ;3;SOLTERO;MASCULINO;Oeste
4319; $ 256.166.950 ;4;SOLTERO;MASCULINO;Oeste
4320; $ 348.221.600 ;3;SOLTERO;MASCULINO;Oeste
4321; $ 158.354.100 ;2;SOLTERO;MASCULINO;Oeste
4322; $ 465.017.500 ;3;SOLTERO;MASCULINO;Oeste
4323; $ 171.088.150 ;3;SOLTERO;MASCULINO;Oeste
4324; $ 333.538.750 ;6;SOLTERO;MASCULINO;Oeste
4325; $ 946.954.750 ;3;SOLTERO;MASCULINO;Oeste
4326; $ 331.901.950 ;6;SOLTERO;MASCULINO;Oeste
4327; $ 395.436.150 ;6;SOLTERO;MASCULINO;Oeste
4328; $ 199.536.000 ;5;SOLTERO;MASCULINO;Oeste
4329; $ 265.260.200 ;3;SOLTERO;MASCULINO;Oeste
4330; $ 1.609.093.550 ;4;SOLTERO;MASCULINO;Oeste
4331; $ 330.000.450 ;2;SOLTERO;MASCULINO;Oeste
4332; $ 298.184.550 ;6;SOLTERO;MASCULINO;Oeste
4333; $ 163.511.200 ;2;SOLTERO;MASCULINO;Oeste
4334; $ 234.490.600 ;4;SOLTERO;MASCULINO;Oeste
4335; $ 211.031.000 ;0;SOLTERO;MASCULINO;Oeste
4336; $ 577.571.750 ;3;SOLTERO;MASCULINO;Oeste
4337; $ 228.084.900 ;3;SOLTERO;MASCULINO;Oeste
4338; $ 154.730.950 ;0;SOLTERO;MASCULINO;Oeste
4339; $ 139.640.150 ;5;SOLTERO;MASCULINO;Oeste
4340; $ 919.550.200 ;2;SOLTERO;MASCULINO;Oeste
4341; $ 479.771.600 ;3;SOLTERO;MASCULINO;Oeste
4342; $ 137.830.850 ;6;SOLTERO;MASCULINO;Oeste
4343; $ 359.245.450 ;2;SOLTERO;MASCULINO;Oeste
4344; $ 317.679.600 ;5;SOLTERO;MASCULINO;Oeste
4345; $ 455.280.200 ;6;SOLTERO;MASCULINO;Oeste
4346; $ 418.853.450 ;6;SOLTERO;MASCULINO;Oeste
4347; $ 295.851.050 ;3;SOLTERO;MASCULINO;Oeste
4348; $ 867.925.800 ;4;SOLTERO;MASCULINO;Oeste
4349; $ 355.784.450 ;0;SOLTERO;MASCULINO;Oeste
4350; $ 486.825.900 ;3;SOLTERO;MASCULINO;Oeste
4351; $ 201.251.600 ;4;SOLTERO;MASCULINO;Oeste
4352; $ 93.599.850 ;1;SOLTERO;MASCULINO;Oeste
4353; $ 164.354.400 ;2;SOLTERO;MASCULINO;Oeste
4354; $ 177.693.200 ;3;SOLTERO;MASCULINO;Oeste
4355; $ 308.969.100 ;0;SOLTERO;MASCULINO;Oeste
4356; $ 425.655.750 ;5;SOLTERO;MASCULINO;Oeste
4357; $ 586.260.600 ;3;SOLTERO;MASCULINO;Oeste
4358; $ 671.673.000 ;4;SOLTERO;MASCULINO;Oeste
4359; $ 295.668.300 ;5;SOLTERO;MASCULINO;Oeste
4360; $ 199.889.300 ;3;SOLTERO;MASCULINO;Oeste
4361; $ 508.023.800 ;3;SOLTERO;MASCULINO;Oeste
4362; $ 326.779.350 ;6;SOLTERO;MASCULINO;Oeste
4363; $ 740.110.100 ;4;SOLTERO;MASCULINO;Oeste
4364; $ 462.404.250 ;5;SOLTERO;MASCULINO;Oeste
4365; $ 178.144.900 ;3;SOLTERO;MASCULINO;Oeste
4366; $ 306.454.850 ;2;SOLTERO;MASCULINO;Oeste
4367; $ 319.430.000 ;7;SOLTERO;MASCULINO;Oeste
4368; $ 274.143.550 ;1;SOLTERO;MASCULINO;Oeste
4369; $ 468.646.500 ;5;SOLTERO;MASCULINO;Oeste
4370; $ 391.886.000 ;4;SOLTERO;MASCULINO;Oeste
4371; $ 574.247.750 ;4;SOLTERO;MASCULINO;Oeste
4372; $ 162.248.650 ;5;SOLTERO;MASCULINO;Oeste
4373; $ 354.422.350 ;5;SOLTERO;MASCULINO;Oeste
4374; $ 203.213.750 ;6;SOLTERO;MASCULINO;Oeste
4375; $ 652.988.550 ;4;SOLTERO;MASCULINO;Oeste
4376; $ 426.103.450 ;4;SOLTERO;MASCULINO;Oeste
4377; $ 490.937.450 ;1;SOLTERO;MASCULINO;Oeste
4378; $ 106.198.500 ;4;SOLTERO;MASCULINO;Oeste
4379; $ 441.142.850 ;3;SOLTERO;MASCULINO;Oeste
4380; $ 543.586.500 ;6;SOLTERO;MASCULINO;Oeste
4381; $ 290.305.600 ;4;SOLTERO;MASCULINO;Oeste
4382; $ 213.612.950 ;2;SOLTERO;MASCULINO;Oeste
4383; $ 227.480.950 ;5;SOLTERO;MASCULINO;Oeste
4384; $ 401.862.900 ;5;SOLTERO;MASCULINO;Oeste
4385; $ 246.084.600 ;0;SOLTERO;MASCULINO;Oeste
4386; $ 416.942.050 ;5;SOLTERO;MASCULINO;Oeste
4387; $ 159.572.150 ;2;SOLTERO;MASCULINO;Oeste
4388; $ 568.199.350 ;6;SOLTERO;MASCULINO;Oeste
4389; $ 359.664.500 ;6;SOLTERO;MASCULINO;Oeste
4390; $ 130.049.150 ;2;SOLTERO;MASCULINO;Oeste
4391; $ 466.573.950 ;4;SOLTERO;MASCULINO;Oeste
4392; $ 81.102.700 ;1;SOLTERO;MASCULINO;Oeste
4393; $ 257.752.500 ;2;SOLTERO;MASCULINO;Oeste
4394; $ 285.838.200 ;3;SOLTERO;MASCULINO;Oeste
4395; $ 302.704.500 ;3;SOLTERO;MASCULINO;Oeste
4396; $ 571.198.450 ;4;SOLTERO;MASCULINO;Oeste
4397; $ 861.953.000 ;6;SOLTERO;MASCULINO;Oeste
4398; $ 252.864.150 ;2;SOLTERO;MASCULINO;Oeste
4399; $ 225.876.950 ;3;SOLTERO;MASCULINO;Oeste
4400; $ 284.974.000 ;4;SOLTERO;MASCULINO;Oeste
4401; $ 302.610.000 ;2;SOLTERO;MASCULINO;Oeste
4402; $ 610.713.450 ;5;SOLTERO;MASCULINO;Oeste
4403; $ 937.520.200 ;3;SOLTERO;MASCULINO;Oeste
4404; $ 418.479.400 ;5;SOLTERO;MASCULINO;Oeste
4405; $ 146.333.200 ;6;SOLTERO;MASCULINO;Oeste
4406; $ 319.348.550 ;4;SOLTERO;MASCULINO;Oeste
4407; $ 382.235.950 ;5;SOLTERO;MASCULINO;Oeste
4408; $ 567.900.200 ;5;SOLTERO;MASCULINO;Oeste
4409; $ 197.316.000 ;3;SOLTERO;MASCULINO;Oeste
4410; $ 559.833.350 ;5;SOLTERO;MASCULINO;Oeste
4411; $ 229.427.300 ;3;SOLTERO;MASCULINO;Oeste
4412; $ 434.306.550 ;2;SOLTERO;MASCULINO;Oeste
4413; $ 382.325.300 ;4;SOLTERO;MASCULINO;Oeste
4414; $ 2.158.516.300 ;4;SOLTERO;MASCULINO;Oeste
4415; $ 344.952.350 ;1;SOLTERO;MASCULINO;Oeste
4416; $ 215.652.050 ;1;SOLTERO;MASCULINO;Oeste
4417; $ 306.347.150 ;5;SOLTERO;MASCULINO;Oeste
4418; $ 305.813.550 ;4;SOLTERO;MASCULINO;Oeste
4419; $ 593.768.900 ;1;SOLTERO;MASCULINO;Oeste
4420; $ 446.723.250 ;2;SOLTERO;MASCULINO;Oeste
4421; $ 177.186.600 ;4;SOLTERO;MASCULINO;Oeste
4422; $ 181.480.950 ;0;SOLTERO;MASCULINO;Oeste
4423; $ 332.162.400 ;3;SOLTERO;MASCULINO;Oeste
4424; $ 260.390.300 ;6;SOLTERO;MASCULINO;Oeste
4425; $ 459.789.650 ;2;SOLTERO;MASCULINO;Oeste
4426; $ 321.057.650 ;4;SOLTERO;MASCULINO;Oeste
4427; $ 198.660.400 ;2;SOLTERO;MASCULINO;Oeste
4428; $ 204.693.750 ;4;SOLTERO;MASCULINO;Oeste
4429; $ 406.973.800 ;3;SOLTERO;MASCULINO;Oeste
4430; $ 265.435.600 ;4;SOLTERO;MASCULINO;Oeste
4431; $ 251.915.800 ;1;SOLTERO;MASCULINO;Oeste
4432; $ 229.521.650 ;2;SOLTERO;MASCULINO;Oeste
4433; $ 320.256.450 ;3;SOLTERO;MASCULINO;Oeste
4434; $ 305.204.700 ;0;SOLTERO;MASCULINO;Oeste
4435; $ 363.444.150 ;7;SOLTERO;MASCULINO;Oeste
4436; $ 294.852.350 ;1;SOLTERO;MASCULINO;Oeste
4437; $ 532.474.300 ;2;SOLTERO;MASCULINO;Oeste
4438; $ 1.172.585.250 ;1;SOLTERO;MASCULINO;Oeste
4439; $ 340.607.700 ;3;SOLTERO;MASCULINO;Oeste
4440; $ 376.372.800 ;5;SOLTERO;MASCULINO;Oeste
4441; $ 145.582.950 ;6;SOLTERO;MASCULINO;Oeste
4442; $ 198.423.900 ;2;SOLTERO;MASCULINO;Oeste
4443; $ 290.685.900 ;5;SOLTERO;MASCULINO;Oeste
4444; $ 1.461.657.500 ;2;SOLTERO;MASCULINO;Oeste
4445; $ 71.986.250 ;1;SOLTERO;MASCULINO;Oeste
4446; $ 313.380.750 ;3;SOLTERO;MASCULINO;Oeste
4447; $ 237.175.150 ;7;SOLTERO;MASCULINO;Oeste
4448; $ 55.390.400 ;1;SOLTERO;MASCULINO;Oeste
4449; $ 304.116.950 ;3;SOLTERO;MASCULINO;Oeste
4450; $ 246.463.000 ;3;SOLTERO;MASCULINO;Oeste
4451; $ 1.628.261.150 ;5;SOLTERO;MASCULINO;Oeste
4452; $ 626.255.050 ;4;SOLTERO;MASCULINO;Oeste
4453; $ 257.593.350 ;1;SOLTERO;MASCULINO;Oeste
4454; $ 147.111.950 ;4;SOLTERO;MASCULINO;Oeste
4455; $ 284.316.300 ;3;SOLTERO;MASCULINO;Oeste
4456; $ 718.560.850 ;0;SOLTERO;MASCULINO;Oeste
4457; $ 153.180.750 ;3;SOLTERO;MASCULINO;Oeste
4458; $ 614.993.850 ;4;SOLTERO;MASCULINO;Oeste
4459; $ 340.938.000 ;7;SOLTERO;MASCULINO;Oeste
4460; $ 332.627.850 ;4;SOLTERO;MASCULINO;Oeste
4461; $ 174.044.000 ;1;SOLTERO;MASCULINO;Oeste
4462; $ 587.083.600 ;5;SOLTERO;MASCULINO;Oeste
4463; $ 195.793.450 ;4;SOLTERO;MASCULINO;Oeste
4464; $ 348.278.550 ;4;SOLTERO;MASCULINO;Oeste
4465; $ 177.749.500 ;5;SOLTERO;MASCULINO;Oeste
4466; $ 128.763.000 ;3;SOLTERO;MASCULINO;Oeste
4467; $ 692.166.900 ;3;SOLTERO;MASCULINO;Oeste
4468; $ 615.068.300 ;2;SOLTERO;MASCULINO;Oeste
4469; $ 753.001.100 ;2;SOLTERO;MASCULINO;Oeste
4470; $ 347.278.900 ;3;SOLTERO;MASCULINO;Oeste
4471; $ 876.170.100 ;4;SOLTERO;MASCULINO;Oeste
4472; $ 470.200.200 ;4;SOLTERO;MASCULINO;Oeste
4473; $ 436.731.000 ;4;SOLTERO;MASCULINO;Oeste
4474; $ 740.658.800 ;2;SOLTERO;MASCULINO;Oeste
4475; $ 234.683.750 ;2;SOLTERO;MASCULINO;Oeste
4476; $ 552.267.150 ;3;SOLTERO;MASCULINO;Oeste
4477; $ 105.478.000 ;2;SOLTERO;MASCULINO;Oeste
4478; $ 197.739.100 ;0;SOLTERO;MASCULINO;Oeste
4479; $ 297.733.750 ;1;SOLTERO;MASCULINO;Oeste
4480; $ 223.609.300 ;6;SOLTERO;MASCULINO;Oeste
4481; $ 180.610.150 ;1;SOLTERO;MASCULINO;Oeste
4482; $ 1.216.747.250 ;6;SOLTERO;MASCULINO;Oeste
4483; $ 1.185.340.550 ;6;SOLTERO;MASCULINO;Oeste
4484; $ 418.405.250 ;6;SOLTERO;MASCULINO;Oeste
4485; $ 389.556.750 ;3;SOLTERO;MASCULINO;Oeste
4486; $ 266.058.050 ;5;SOLTERO;MASCULINO;Oeste
4487; $ 627.068.450 ;4;SOLTERO;MASCULINO;Oeste
4488; $ 290.877.000 ;5;SOLTERO;MASCULINO;Oeste
4489; $ 113.566.750 ;2;SOLTERO;MASCULINO;Oeste
4490; $ 237.684.050 ;5;SOLTERO;MASCULINO;Oeste
4491; $ 294.906.500 ;4;SOLTERO;MASCULINO;Oeste
4492; $ 295.376.300 ;1;SOLTERO;MASCULINO;Oeste
4493; $ 465.699.450 ;1;SOLTERO;MASCULINO;Oeste
4494; $ 890.365.050 ;6;SOLTERO;MASCULINO;Oeste
4495; $ 255.054.000 ;6;SOLTERO;MASCULINO;Oeste
4496; $ 637.322.550 ;5;SOLTERO;MASCULINO;Oeste
4497; $ 579.495.850 ;3;SOLTERO;MASCULINO;Oeste
4498; $ 201.606.450 ;5;SOLTERO;MASCULINO;Oeste
4499; $ 348.727.850 ;5;SOLTERO;MASCULINO;Oeste
4500; $ 103.686.300 ;2;SOLTERO;MASCULINO;Oeste
4501; $ 425.252.650 ;5;SOLTERO;MASCULINO;Oeste
4502; $ 349.444.300 ;4;SOLTERO;MASCULINO;Oeste
4503; $ 644.491.200 ;5;SOLTERO;MASCULINO;Oeste
4504; $ 178.908.800 ;3;SOLTERO;MASCULINO;Oeste
4505; $ 468.814.950 ;7;SOLTERO;MASCULINO;Oeste
4506; $ 490.483.200 ;6;SOLTERO;MASCULINO;Oeste
4507; $ 892.444.800 ;3;SOLTERO;MASCULINO;Oeste
4508; $ 373.484.000 ;1;SOLTERO;MASCULINO;Oeste
4509; $ 172.398.650 ;6;SOLTERO;MASCULINO;Oeste
4510; $ 543.491.200 ;0;SOLTERO;MASCULINO;Oeste
4511; $ 563.198.300 ;2;SOLTERO;MASCULINO;Oeste
4512; $ 404.950.800 ;6;SOLTERO;MASCULINO;Oeste
4513; $ 853.013.600 ;6;SOLTERO;MASCULINO;Oeste
4514; $ 55.729.650 ;3;SOLTERO;MASCULINO;Oeste
4515; $ 279.514.500 ;5;SOLTERO;MASCULINO;Oeste
4516; $ 286.040.050 ;4;SOLTERO;MASCULINO;Oeste
4517; $ 221.172.800 ;4;SOLTERO;MASCULINO;Oeste
4518; $ 290.606.650 ;2;SOLTERO;MASCULINO;Oeste
4519; $ 102.431.200 ;1;SOLTERO;MASCULINO;Oeste
4520; $ 649.448.800 ;6;SOLTERO;MASCULINO;Oeste
4521; $ 143.072.300 ;4;SOLTERO;MASCULINO;Oeste
4522; $ 62.849.550 ;5;SOLTERO;MASCULINO;Oeste
4523; $ 369.868.450 ;3;SOLTERO;MASCULINO;Oeste
4524; $ 423.826.950 ;3;SOLTERO;MASCULINO;Oeste
4525; $ 268.591.600 ;6;SOLTERO;MASCULINO;Oeste
4526; $ 261.987.650 ;6;SOLTERO;MASCULINO;Oeste
4527; $ 463.593.650 ;6;SOLTERO;MASCULINO;Oeste
4528; $ 625.854.650 ;4;SOLTERO;MASCULINO;Oeste
4529; $ 210.450.450 ;5;SOLTERO;MASCULINO;Oeste
4530; $ 223.525.350 ;5;SOLTERO;MASCULINO;Oeste
4531; $ 230.586.050 ;3;SOLTERO;MASCULINO;Oeste
4532; $ 566.333.850 ;4;SOLTERO;MASCULINO;Oeste
4533; $ 91.891.400 ;1;SOLTERO;MASCULINO;Oeste
4534; $ 242.332.200 ;4;SOLTERO;MASCULINO;Oeste
4535; $ 347.644.900 ;6;SOLTERO;MASCULINO;Oeste
4536; $ 304.772.850 ;6;SOLTERO;MASCULINO;Oeste
4537; $ 139.936.200 ;0;SOLTERO;MASCULINO;Oeste
4538; $ 281.807.800 ;2;SOLTERO;MASCULINO;Oeste
4539; $ 794.237.350 ;2;SOLTERO;MASCULINO;Oeste
4540; $ 294.547.050 ;3;SOLTERO;MASCULINO;Oeste
4541; $ 196.561.550 ;0;SOLTERO;MASCULINO;Oeste
4542; $ 826.076.600 ;0;SOLTERO;MASCULINO;Oeste
4543; $ 617.649.400 ;1;SOLTERO;MASCULINO;Oeste
4544; $ 217.305.050 ;2;SOLTERO;MASCULINO;Oeste
4545; $ 350.311.550 ;4;SOLTERO;MASCULINO;Oeste
4546; $ 959.947.650 ;0;SOLTERO;MASCULINO;Oeste
4547; $ 479.824.950 ;7;SOLTERO;MASCULINO;Oeste
4548; $ 175.305.250 ;3;SOLTERO;MASCULINO;Oeste
4549; $ 378.690.600 ;4;SOLTERO;MASCULINO;Oeste
4550; $ 293.697.850 ;5;SOLTERO;MASCULINO;Oeste
4551; $ 205.674.850 ;2;SOLTERO;MASCULINO;Oeste
4552; $ 157.535.900 ;6;SOLTERO;MASCULINO;Oeste
4553; $ 177.455.050 ;1;SOLTERO;MASCULINO;Oeste
4554; $ 424.273.050 ;3;SOLTERO;MASCULINO;Oeste
4555; $ 404.220.350 ;7;SOLTERO;MASCULINO;Oeste
4556; $ 437.225.450 ;5;SOLTERO;MASCULINO;Oeste
4557; $ 235.699.750 ;6;SOLTERO;MASCULINO;Oeste
4558; $ 268.626.300 ;3;SOLTERO;MASCULINO;Oeste
4559; $ 442.002.550 ;2;SOLTERO;MASCULINO;Oeste
4560; $ 279.674.150 ;2;SOLTERO;MASCULINO;Oeste
4561; $ 236.427.700 ;1;SOLTERO;MASCULINO;Oeste
4562; $ 219.995.350 ;2;SOLTERO;MASCULINO;Oeste
4563; $ 806.306.700 ;5;SOLTERO;MASCULINO;Oeste
4564; $ 321.586.350 ;6;SOLTERO;MASCULINO;Oeste
4565; $ 295.451.800 ;5;SOLTERO;MASCULINO;Oeste
4566; $ 227.855.650 ;2;SOLTERO;MASCULINO;Oeste
4567; $ 132.677.850 ;1;SOLTERO;MASCULINO;Oeste
4568; $ 312.053.450 ;4;SOLTERO;MASCULINO;Oeste
4569; $ 243.843.600 ;0;SOLTERO;MASCULINO;Oeste
4570; $ 243.217.100 ;4;SOLTERO;MASCULINO;Oeste
4571; $ 348.650.900 ;6;SOLTERO;MASCULINO;Oeste
4572; $ 214.915.050 ;4;SOLTERO;MASCULINO;Oeste
4573; $ 308.062.900 ;6;SOLTERO;MASCULINO;Oeste
4574; $ 260.191.000 ;3;SOLTERO;MASCULINO;Oeste
4575; $ 398.499.850 ;5;SOLTERO;MASCULINO;Oeste
4576; $ 288.403.250 ;4;SOLTERO;MASCULINO;Oeste
4577; $ 273.633.950 ;2;SOLTERO;MASCULINO;Oeste
4578; $ 28.513.750 ;1;SOLTERO;MASCULINO;Oeste
4579; $ 99.418.600 ;6;SOLTERO;MASCULINO;Oeste
4580; $ 304.706.000 ;3;SOLTERO;MASCULINO;Oeste
4581; $ 951.218.800 ;0;SOLTERO;MASCULINO;Oeste
4582; $ 484.222.950 ;1;SOLTERO;MASCULINO;Oeste
4583; $ 82.573.600 ;5;SOLTERO;MASCULINO;Oeste
4584; $ 865.501.450 ;7;SOLTERO;MASCULINO;Oeste
4585; $ 912.772.150 ;1;SOLTERO;MASCULINO;Oeste
4586; $ 465.246.800 ;5;SOLTERO;MASCULINO;Oeste
4587; $ 668.498.250 ;6;SOLTERO;MASCULINO;Oeste
4588; $ 305.236.550 ;1;SOLTERO;MASCULINO;Oeste
4589; $ 198.514.450 ;2;SOLTERO;MASCULINO;Oeste
4590; $ 406.768.350 ;2;SOLTERO;MASCULINO;Oeste
4591; $ 502.426.300 ;5;SOLTERO;MASCULINO;Oeste
4592; $ 564.280.650 ;8;SOLTERO;MASCULINO;Oeste
4593; $ 393.096.800 ;6;SOLTERO;MASCULINO;Oeste
